,provincia,departamento,localidad,geometry
3150,Santa Fe,San Cristóbal,Huanqueros,MULTIPOINT ((-61.24190550561763 -29.980913068716095))
3151,Santa Fe,San Cristóbal,Santurce,MULTIPOINT ((-61.181077266989824 -30.186567748684627))
3152,Santa Fe,San Cristóbal,Hersilia,MULTIPOINT ((-61.83914926254008 -30.003944548939174))
3153,Santa Fe,San Cristóbal,Soledad,MULTIPOINT ((-60.91451376812141 -30.619649246884485))
3154,Santa Fe,San Cristóbal,San Guillermo,MULTIPOINT ((-61.91731929818089 -30.35845401130826))
3155,Santa Fe,San Cristóbal,Ñanducita,MULTIPOINT ((-61.133376090158436 -30.369818871367546))
3156,Santa Fe,San Cristóbal,Arrufo,MULTIPOINT ((-61.72802146120706 -30.232417470493548))
3157,Santa Fe,San Cristóbal,Curupaity,MULTIPOINT ((-61.653130514975025 -30.396104024751693))
3158,Santa Fe,San Cristóbal,San Cristóbal,MULTIPOINT ((-61.236206252389245 -30.311689419582287))
3159,Santa Fe,San Cristóbal,Colonia Ana,MULTIPOINT ((-61.91369255117715 -30.143748705190884))
3160,Santa Fe,San Javier,San Javier,MULTIPOINT ((-59.92810052276848 -30.58166753938826))
3161,Santa Fe,San Javier,Cacique Ariacaiquín,MULTIPOINT ((-60.22980815624168 -30.656342436728746))
3162,Santa Fe,San Javier,La Brava,MULTIPOINT ((-60.1409366948519 -30.447781738824812))
3163,Santa Fe,San Javier,Romang,MULTIPOINT ((-59.74770238495843 -29.499597898200875))
3164,Santa Fe,San Javier,Alejandra,MULTIPOINT ((-59.82686862290899 -29.909209629343923))
3165,Santa Fe,San Javier,Colonia Durán,MULTIPOINT ((-59.92659234928761 -29.558119278153345))
3166,Santa Fe,San Jerónimo,Gálvez,MULTIPOINT ((-61.2243286280213 -32.03028175326273))
3167,Santa Fe,San Jerónimo,Gessler,MULTIPOINT ((-61.12686401951014 -31.874298950578012))
3168,Santa Fe,San Jerónimo,Barrancas,MULTIPOINT ((-60.92331258101721 -32.24295219833239))
3169,Santa Fe,San Jerónimo,Monje,MULTIPOINT ((-60.94283027355588 -32.36037042682798))
3170,Santa Fe,San Jerónimo,Larrechea,MULTIPOINT ((-61.04575164561417 -31.93541492573834))
3171,Santa Fe,San Jerónimo,San Eugenio,MULTIPOINT ((-61.11579878611905 -32.0761717565379))
3172,Santa Fe,San Jerónimo,Coronda,MULTIPOINT ((-60.91609191684158 -31.974484813113076))
3173,Santa Fe,San Jerónimo,San Genaro,MULTIPOINT ((-61.359944034263776 -32.37165134778514))
3174,Santa Fe,San Jerónimo,Maciel,MULTIPOINT ((-60.89246019938881 -32.456841756449414))
3175,Santa Fe,San Jerónimo,Desvío Arijón,MULTIPOINT ((-60.889246045289404 -31.870551332658362))
3176,Santa Fe,San Jerónimo,Bernardo de Irigoyen,MULTIPOINT ((-61.15668748834476 -32.16968340445509))
3177,Santa Fe,San Jerónimo,Arocena,MULTIPOINT ((-60.976814467456805 -32.08248653226439))
3178,Santa Fe,San Jerónimo,Monje,MULTIPOINT ((-60.876548367548516 -32.33404025209048))
3179,Santa Fe,San Jerónimo,Centeno,MULTIPOINT ((-61.40724756913595 -32.29602430012852))
3180,Santa Fe,San Jerónimo,López,MULTIPOINT ((-61.277753876013406 -31.904815997482494))
3181,Santa Fe,San Jerónimo,Arocena,MULTIPOINT ((-60.93055683190274 -32.12857617935136))
3182,Santa Fe,San Jerónimo,Loma Alta,MULTIPOINT ((-61.17671132083794 -31.96195712029976))
3183,Santa Fe,San Jerónimo,Desvío Arijón,MULTIPOINT ((-60.86503258853406 -31.83792007233905))
3184,Santa Fe,San Jerónimo,Irigoyen,MULTIPOINT ((-61.11022985131938 -32.158147325031976))
3185,Santa Fe,San Jerónimo,Barrancas,MULTIPOINT ((-60.98351492250837 -32.234580756708844))
3186,Santa Fe,San Jerónimo,Díaz,MULTIPOINT ((-61.08644841493387 -32.370580822262184))
3187,Santa Fe,San Jerónimo,Casalegno,MULTIPOINT ((-61.126468040765566 -32.26300847145905))
3188,Santa Fe,San Jerónimo,San Genaro,MULTIPOINT ((-61.337167184592175 -32.36495218202162))
3189,Santa Fe,San Jerónimo,San Fabián,MULTIPOINT ((-60.98312261320205 -32.137926717111085))
3190,Santa Fe,San Jerónimo,Gaboto,MULTIPOINT ((-60.81781440850587 -32.43252442703789))
3191,Santa Fe,San Justo,Esther,MULTIPOINT ((-60.645191800096974 -31.04069258617475))
3192,Santa Fe,San Justo,Pedro Gómez Cello,MULTIPOINT ((-60.31524339476992 -30.038474096132987))
3193,Santa Fe,San Justo,Ramayón,MULTIPOINT ((-60.505951998172925 -30.67195003411587))
3194,Santa Fe,San Justo,Silva,MULTIPOINT ((-60.4305625615632 -30.447300890245785))
3195,Santa Fe,San Justo,San Justo,MULTIPOINT ((-60.59330059119981 -30.789171150970297))
3196,Santa Fe,San Justo,San Martín Norte,MULTIPOINT ((-60.30351434762986 -30.345714262182653))
3197,Santa Fe,San Justo,Gobernador Crespo,MULTIPOINT ((-60.40023978362963 -30.362953549100627))
3198,Santa Fe,San Justo,Marcelino Escalada,MULTIPOINT ((-60.468307556145724 -30.580935140408258))
3199,Santa Fe,San Justo,Angeloni,MULTIPOINT ((-60.65017553167606 -30.8556658864188))
3200,Santa Fe,San Justo,Naré,MULTIPOINT ((-60.46703612515669 -30.94877617328624))
3201,Santa Fe,San Justo,Colonia Dolores,MULTIPOINT ((-60.330486070738885 -30.38238455772303))
3202,Santa Fe,San Justo,Vera y Pintado,MULTIPOINT ((-60.338807685305 -30.144270055071026))
3203,Santa Fe,San Justo,La Penca y Caraguatá,MULTIPOINT ((-60.52124935002332 -30.3467233829811))
3204,Santa Fe,San Justo,Videla,MULTIPOINT ((-60.657012596550636 -30.94292184799734))
3205,Santa Fe,San Justo,San Bernardo,MULTIPOINT ((-60.57397721601014 -30.889177536412426))
3206,Santa Fe,San Justo,Cayastacito,MULTIPOINT ((-60.579878395364396 -31.11280970196963))
3207,Santa Fe,San Justo,La Criolla,MULTIPOINT ((-60.363604278212925 -30.223671200061798))
3208,Santa Fe,San Lorenzo,San Jerónimo Sud,MULTIPOINT ((-61.02769515511433 -32.879398783797775))
3209,Santa Fe,San Lorenzo,Villa Mugueta,MULTIPOINT ((-61.05629465556366 -33.31196495569456))
3210,Santa Fe,San Lorenzo,San Lorenzo,MULTIPOINT ((-60.73568745980458 -32.74726140356758))
3211,Santa Fe,San Lorenzo,Timbúes,MULTIPOINT ((-60.818275778337586 -32.64133820201881))
3212,Santa Fe,San Lorenzo,Ricardone,MULTIPOINT ((-60.78407188217772 -32.77063255116521))
3213,Santa Fe,San Lorenzo,Pujato,MULTIPOINT ((-61.04305354099813 -33.01764821974408))
3214,Santa Fe,San Lorenzo,Capitán Bermúdez,MULTIPOINT ((-60.71615575468274 -32.82645623799169))
3215,Santa Fe,San Lorenzo,Coronel Arnold,MULTIPOINT ((-60.96680969369944 -33.10602093560803))
3216,Santa Fe,San Lorenzo,Timbúes,MULTIPOINT ((-60.793646440893326 -32.66781215508845))
3217,Santa Fe,San Lorenzo,Puerto General San Martín,MULTIPOINT ((-60.73139389040081 -32.7160386395288))
3218,Santa Fe,San Lorenzo,Fuentes,MULTIPOINT ((-61.0741301099096 -33.1724956665193))
3219,Santa Fe,San Lorenzo,Aldao,MULTIPOINT ((-60.8159027763388 -32.70447615883548))
3220,Santa Fe,San Lorenzo,Carcarañá,MULTIPOINT ((-61.151866652543106 -32.85738565686257))
3221,Santa Fe,San Lorenzo,Fray Luis Beltrán,MULTIPOINT ((-60.73101146906315 -32.78154811039456))
3222,Santa Fe,San Lorenzo,Roldán,MULTIPOINT ((-60.9096474483425 -32.898143152173006))
3223,Santa Fe,San Lorenzo,Luis Palacios,MULTIPOINT ((-60.904581770294364 -32.78233997841076))
3224,Santa Fe,San Martín,Crispi,MULTIPOINT ((-62.03759266291868 -31.7398470340394))
3225,Santa Fe,San Martín,"Sastre,Sastre y Ortiz",MULTIPOINT ((-61.82887626141038 -31.767575280200525))
3226,Santa Fe,San Martín,Landeta,MULTIPOINT ((-62.06228098953621 -32.01275407073081))
3227,Santa Fe,San Martín,Traill,MULTIPOINT ((-61.70262712676462 -31.92152236234908))
3228,Santa Fe,San Martín,Piamonte,MULTIPOINT ((-61.98044159313308 -32.143925760078886))
3229,Santa Fe,San Martín,Las Petacas,MULTIPOINT ((-62.110499381325205 -31.821185927525185))
3230,Santa Fe,San Martín,Las Bandurrias,MULTIPOINT ((-61.492279017735605 -32.19747534732849))
3231,Santa Fe,San Martín,San Martín de las Escobas,MULTIPOINT ((-61.56962035355799 -31.857863512355095))
3232,Santa Fe,San Martín,Colonia Belgrano,MULTIPOINT ((-61.40091858521225 -31.90945103139951))
3233,Santa Fe,San Martín,Los Cardos,MULTIPOINT ((-61.6315863412851 -32.32226134425484))
3234,Santa Fe,San Martín,Cañada Rosquín,MULTIPOINT ((-61.60185924303791 -32.054368292257315))
3235,Santa Fe,San Martín,Castelar,MULTIPOINT ((-62.09013556578059 -31.668567930544125))
3236,Santa Fe,San Martín,Casas,MULTIPOINT ((-61.53984290948854 -32.12563365313972))
3237,Santa Fe,San Martín,María Susana,MULTIPOINT ((-61.9058678442345 -32.266977407693105))
3238,Santa Fe,San Martín,El Trébol,MULTIPOINT ((-61.70191559624583 -32.19804143184418))
3239,Santa Fe,San Martín,Colonia Belgrano,MULTIPOINT ((-61.401333649033276 -31.94483410645802))
3240,Santa Fe,San Martín,San Jorge,MULTIPOINT ((-61.85965330399903 -31.89615309645902))
3241,Santa Fe,San Martín,Carlos Pellegrini,MULTIPOINT ((-61.782730950908 -32.05045178845427))
3242,Santa Fe,Vera,Toba,MULTIPOINT ((-60.171541446542676 -29.268163526281924))
3243,Santa Fe,Vera,Fortín Olmos,MULTIPOINT ((-60.41289860051999 -29.056953719991245))
3244,Santa Fe,Vera,Intiyaco,MULTIPOINT ((-60.070701236947 -28.674865683462684))
3245,Santa Fe,Vera,Vera,MULTIPOINT ((-60.40267558665601 -29.281917076286266))
3246,Santa Fe,Vera,Garabato,MULTIPOINT ((-60.25200406894117 -28.945132620096658))
3247,Santa Fe,Vera,La Gallareta,MULTIPOINT ((-60.378224142222166 -29.586275929226602))
3248,Santa Fe,Vera,Tartagal,MULTIPOINT ((-59.84808563790286 -28.671054464996782))
3249,Santa Fe,Vera,Garabato,MULTIPOINT ((-60.13507676205726 -28.954490087583174))
3250,Santa Fe,Vera,Garabato,MULTIPOINT ((-60.22340517074983 -28.82476014359443))
3251,Santa Fe,Vera,Calchaquí,MULTIPOINT ((-60.28311614580604 -29.888009294825835))
3252,Santa Fe,Vera,Vera,MULTIPOINT ((-60.214771946337464 -29.459228624450876))
3253,Santa Fe,Vera,Intiyaco,MULTIPOINT ((-60.09109076614556 -28.762500290249765))
3254,Santa Fe,Vera,Margarita,MULTIPOINT ((-60.25318439463877 -29.687649602217988))
3255,Santa Fe,Vera,Cañada Ombú,MULTIPOINT ((-59.9835541954231 -28.309129845206417))
3256,Santa Fe,Vera,Golondrina,MULTIPOINT ((-60.024787423054974 -28.556375472276795))
3257,Santa Fe,Vera,Fortín Olmos,MULTIPOINT ((-60.239286264399695 -29.108224531984337))
3258,Santa Fe,Vera,Los Amores,MULTIPOINT ((-59.977963604565325 -28.101820591022406))
3259,Santiago del Estero,Aguirre,Malbrán,MULTIPOINT ((-62.441769553269424 -29.349178438700804))
3260,Santiago del Estero,Aguirre,Argentina,MULTIPOINT ((-62.267139677997804 -29.534710697147197))
3261,Santiago del Estero,Aguirre,Casares,MULTIPOINT ((-62.80010280610631 -28.948138844758645))
3262,Santiago del Estero,Aguirre,Gobernador Luis G. Pinto,MULTIPOINT ((-62.65454846717842 -29.14175380716049))
3263,Santiago del Estero,Alberdi,sin gobierno local,MULTIPOINT ((-61.81228448442991 -26.385741310039847))
3264,Santiago del Estero,Alberdi,Sachajoy,MULTIPOINT ((-61.81504436538871 -26.6754072538903))
3265,Santiago del Estero,Alberdi,Donadeu,MULTIPOINT ((-62.72073022934282 -26.725264946806508))
3266,Santiago del Estero,Alberdi,Campo Gallo,MULTIPOINT ((-62.84705015108512 -26.58395254169727))
3267,Santiago del Estero,Alberdi,Santos Lugares,MULTIPOINT ((-63.559210449885 -26.690598137710435))
3268,Santiago del Estero,Atamisqui,Villa Atamisqui,MULTIPOINT ((-63.81732856070863 -28.49644404542684))
3269,Santiago del Estero,Atamisqui,Estación Atamisqui,MULTIPOINT ((-63.93744607407918 -28.493728905053686))
3270,Santiago del Estero,Atamisqui,Medellín,MULTIPOINT ((-63.78550744355449 -28.65234134073034))
3271,Santiago del Estero,Avellaneda,Lugones,MULTIPOINT ((-63.339329710605035 -28.33635161164716))
3272,Santiago del Estero,Avellaneda,Herrera,MULTIPOINT ((-63.06623781891455 -28.482914382103125))
3273,Santiago del Estero,Avellaneda,Mailín,MULTIPOINT ((-63.27605081832228 -28.48260068433906))
3274,Santiago del Estero,Avellaneda,Real Sayana,MULTIPOINT ((-62.84306273912762 -28.81468987532845))
3275,Santiago del Estero,Avellaneda,Colonia Dora,MULTIPOINT ((-62.950418140151655 -28.604023222803658))
3276,Santiago del Estero,Avellaneda,Icaño,MULTIPOINT ((-62.88118011126254 -28.6814772838937))
3277,Santiago del Estero,Banda,sin gobierno local,MULTIPOINT ((-64.37058744669334 -27.62236782345836))
3278,Santiago del Estero,Banda,Cañada Escobar,MULTIPOINT ((-64.0231547511015 -27.708497219699655))
3279,Santiago del Estero,Banda,Los Quiroga,MULTIPOINT ((-64.35495481459006 -27.65260312842485))
3280,Santiago del Estero,Banda,sin gobierno local,MULTIPOINT ((-64.37817559092065 -27.29016477035831))
3281,Santiago del Estero,Banda,La Aurora,MULTIPOINT ((-64.2306649546912 -27.49594028130484))
3282,Santiago del Estero,Banda,Clodomira,MULTIPOINT ((-64.13522557693047 -27.5805642853857))
3283,Santiago del Estero,Banda,Ardiles,MULTIPOINT ((-64.49932090013526 -27.412056165481424))
3284,Santiago del Estero,Banda,Antajé,MULTIPOINT ((-64.2546011500411 -27.622919466380267))
3285,Santiago del Estero,Banda,Chaupi Pozo,MULTIPOINT ((-64.41984073991463 -27.50693275388842))
3286,Santiago del Estero,Banda,La Dársena,MULTIPOINT ((-64.28834299264395 -27.69841995016201))
3287,Santiago del Estero,Banda,La Banda,MULTIPOINT ((-64.2433604451795 -27.730650251990483))
3288,Santiago del Estero,Banda,Estación Simbolar,MULTIPOINT ((-64.19312195579025 -27.653810866323195))
3289,Santiago del Estero,Banda,sin gobierno local,MULTIPOINT ((-64.16715323281501 -27.696674370881162))
3290,Santiago del Estero,Banda,sin gobierno local,MULTIPOINT ((-64.1184987028207 -27.72118155806819))
3291,Santiago del Estero,Banda,sin gobierno local,MULTIPOINT ((-64.29523222429201 -27.385665157597952))
3292,Santiago del Estero,Belgrano,Guardia Escolta,MULTIPOINT ((-62.12659952344175 -28.98833854214349))
3293,Santiago del Estero,Belgrano,Cuatro Bocas,MULTIPOINT ((-61.85759265456974 -28.86427465927483))
3294,Santiago del Estero,Belgrano,Bandera,MULTIPOINT ((-62.269025270659256 -28.888091733627213))
3295,Santiago del Estero,Belgrano,Fortín Inca,MULTIPOINT ((-61.934476264613885 -29.127471388771223))
3296,Santiago del Estero,Capital,sin gobierno local,MULTIPOINT ((-64.230309872918 -27.909317914540676))
3297,Santiago del Estero,Capital,sin gobierno local,MULTIPOINT ((-64.3653850950791 -27.676149164929775))
3298,Santiago del Estero,Capital,sin gobierno local,MULTIPOINT ((-64.37859387725646 -27.663084420809316))
3299,Santiago del Estero,Capital,sin gobierno local,MULTIPOINT ((-64.21899999999783 -27.94908879999913))
3300,Santiago del Estero,Capital,sin gobierno local,MULTIPOINT ((-64.33128745825847 -27.714647017321862))
3301,Santiago del Estero,Capital,sin gobierno local,MULTIPOINT ((-64.20810072186883 -27.993623294129577))
3302,Santiago del Estero,Capital,sin gobierno local,MULTIPOINT ((-64.20881869780925 -27.88285965308319))
3303,Santiago del Estero,Capital,sin gobierno local,MULTIPOINT ((-64.19812678075556 -27.912416629768046))
3304,Santiago del Estero,Capital,San Pedro,MULTIPOINT ((-64.16400545730063 -27.94621505221537))
3305,Santiago del Estero,Capital,sin gobierno local,MULTIPOINT ((-64.216593203346 -27.870263250296855))
3306,Santiago del Estero,Capital,sin gobierno local,MULTIPOINT ((-64.19569147609432 -27.891498947238063))
3307,Santiago del Estero,Capital,Villa Zanjón,MULTIPOINT ((-64.24319709485685 -27.870955309886956))
3308,Santiago del Estero,Capital,Santiago del Estero,MULTIPOINT ((-64.25966806664395 -27.78768447400205))
3309,Santiago del Estero,Copo,Los Pirpintos,MULTIPOINT ((-62.06436521769775 -26.131679505387353))
3310,Santiago del Estero,Copo,San José del Boquerón,MULTIPOINT ((-63.70403825116043 -26.119210388526188))
3311,Santiago del Estero,Copo,sin gobierno local,MULTIPOINT ((-63.31800594112128 -26.03384734752696))
3312,Santiago del Estero,Copo,Pampa de los Guanacos,MULTIPOINT ((-61.836474120974174 -26.230182279189222))
3313,Santiago del Estero,Copo,sin gobierno local,MULTIPOINT ((-63.12133482086694 -25.9734494403489))
3314,Santiago del Estero,Copo,Monte Quemado,MULTIPOINT ((-62.830131951837814 -25.803569594020857))
3315,Santiago del Estero,Copo,sin gobierno local,MULTIPOINT ((-62.59120245896597 -25.9092116973326))
3316,Santiago del Estero,Copo,sin gobierno local,MULTIPOINT ((-63.04224846871194 -25.71427729185792))
3317,Santiago del Estero,Copo,El Caburé,MULTIPOINT ((-62.33417339791383 -26.015884208834493))
3318,Santiago del Estero,Choya,sin gobierno local,MULTIPOINT ((-64.92940235094186 -28.44389343899451))
3319,Santiago del Estero,Choya,Tapso,MULTIPOINT ((-65.0962494325382 -28.403754610621288))
3320,Santiago del Estero,Choya,Laprida,MULTIPOINT ((-64.5305517169134 -28.37563199299472))
3321,Santiago del Estero,Choya,Frías,MULTIPOINT ((-65.12872835236857 -28.637544185701195))
3322,Santiago del Estero,Choya,Villa La Punta,MULTIPOINT ((-64.7946719966444 -28.369725993831135))
3323,Santiago del Estero,Choya,Choya,MULTIPOINT ((-64.85628437669497 -28.49610342652782))
3324,Santiago del Estero,Choya,sin gobierno local,MULTIPOINT ((-64.75536595699347 -28.41029946012205))
3325,Santiago del Estero,Choya,sin gobierno local,MULTIPOINT ((-64.86697633878713 -28.468034241562364))
3326,Santiago del Estero,Figueroa,Bandera Bajada,MULTIPOINT ((-63.51318191043672 -27.273290681154922))
3327,Santiago del Estero,Figueroa,La Invernada,MULTIPOINT ((-63.48815477430801 -27.382678901273973))
3328,Santiago del Estero,Figueroa,La Cañada,MULTIPOINT ((-63.772554212109334 -27.70950889882637))
3329,Santiago del Estero,Figueroa,sin gobierno local,MULTIPOINT ((-63.528289998900696 -27.382965897911962))
3330,Santiago del Estero,Figueroa,sin gobierno local,MULTIPOINT ((-63.32903571825588 -27.574184310469))
3331,Santiago del Estero,Figueroa,Colonia San Juan,MULTIPOINT ((-63.300576777962966 -27.617907614494104))
3332,Santiago del Estero,Figueroa,Villa Figueroa,MULTIPOINT ((-63.506563063475596 -27.721227927842442))
3333,Santiago del Estero,Figueroa,sin gobierno local,MULTIPOINT ((-63.47242056723695 -27.463694210751918))
3334,Santiago del Estero,Figueroa,sin gobierno local,MULTIPOINT ((-63.38325402952211 -27.533035027859427))
3335,Santiago del Estero,Figueroa,sin gobierno local,MULTIPOINT ((-63.54692294830218 -27.388416954563873))
3336,Santiago del Estero,General Taboada,Los Juríes,MULTIPOINT ((-62.11024017415287 -28.462926433598525))
3337,Santiago del Estero,General Taboada,Averías,MULTIPOINT ((-62.450701385721736 -28.747614711458066))
3338,Santiago del Estero,General Taboada,Estación Tacañitas,MULTIPOINT ((-62.60691807001382 -28.62653828978342))
3339,Santiago del Estero,General Taboada,sin gobierno local,MULTIPOINT ((-61.838315907304796 -28.452299668114083))
3340,Santiago del Estero,General Taboada,Tomás Young,MULTIPOINT ((-62.18267491342594 -28.600540692899433))
3341,Santiago del Estero,General Taboada,Añatuya,MULTIPOINT ((-62.833542467845426 -28.46020335063786))
3342,Santiago del Estero,Guasayán,Lavalle,MULTIPOINT ((-65.10766564951122 -28.19451109682739))
3343,Catamarca,Guasayán,San Pedro de Guasayán,MULTIPOINT ((-65.16849615294649 -27.955896930422988))
3344,Santiago del Estero,Jiménez,sin gobierno local,MULTIPOINT ((-64.61152695929147 -27.02889076513284))
3345,Santiago del Estero,Jiménez,Gramilla,MULTIPOINT ((-64.61028094921546 -27.296630549975376))
3346,Santiago del Estero,Jiménez,El Charco,MULTIPOINT ((-64.70030271416594 -27.22576802093972))
3347,Santiago del Estero,Jiménez,El Bobadal,MULTIPOINT ((-64.3963648827359 -26.724041906458748))
3348,Santiago del Estero,Jiménez,El Arenal,MULTIPOINT ((-64.60287447481112 -26.770692323720525))
3349,Santiago del Estero,Jiménez,Pozo Hondo,MULTIPOINT ((-64.4907628147839 -27.16706535659188))
3350,Santiago del Estero,Jiménez,sin gobierno local,MULTIPOINT ((-64.4455918317201 -26.723644116462648))
3351,Santiago del Estero,Jiménez,sin gobierno local,MULTIPOINT ((-64.61839479678837 -27.046911716593698))
3352,Santiago del Estero,Jiménez,sin gobierno local,MULTIPOINT ((-64.39122692657804 -26.74361973827041))
3353,Santiago del Estero,Juan Felipe Ibarra,Suncho Corral,MULTIPOINT ((-63.43015220326256 -27.93284571366067))
3354,Santiago del Estero,Juan Felipe Ibarra,Vilelas,MULTIPOINT ((-62.60893819719085 -27.961219785210375))
3355,Santiago del Estero,Juan Felipe Ibarra,sin gobierno local,MULTIPOINT ((-62.97526383447635 -27.78085390465006))
3356,Santiago del Estero,Juan Felipe Ibarra,El Cuadrado,MULTIPOINT ((-61.80207556598872 -28.22837687087935))
3357,Santiago del Estero,Juan Felipe Ibarra,El Colorado,MULTIPOINT ((-62.17735728649596 -27.914534350858244))
3358,Santiago del Estero,Juan Felipe Ibarra,Matará,MULTIPOINT ((-63.19507125095719 -28.11041391262502))
3359,Santiago del Estero,Loreto,Loreto,MULTIPOINT ((-64.1841392858052 -28.300986340158225))
3360,Santiago del Estero,Mitre,Villa Unión,MULTIPOINT ((-62.79040392788845 -29.413622967690777))
3361,Santiago del Estero,Moreno,sin gobierno local,MULTIPOINT ((-61.94372967893562 -27.592326630772018))
