,Provincia,Partido,Localidad,ADSL,Cablemodem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
2717,SAN LUIS,Chacabuco,Villa del Carmen,False,False,False,True,True,False,True,True,False
2718,SANTA FE,General López,Labordeboy,True,False,False,False,True,False,True,False,False
2719,SANTA FE,General López,Lazzarino,False,False,False,False,True,False,False,False,False
2720,SANTA FE,General López,Maggiolo,True,False,False,False,True,True,True,True,False
2721,SANTA FE,General López,María Teresa,True,True,False,False,True,True,True,True,False
2722,SANTA FE,General López,Melincué (Est. San Urbano),False,False,False,False,True,True,True,True,False
2723,SANTA FE,General López,Miguel Torres,False,True,False,False,False,False,False,False,False
2724,SANTA FE,General López,Murphy,False,False,False,True,True,True,True,False,False
2725,SANTA FE,General López,Rufino,True,True,False,True,True,True,True,False,False
2726,SANTA FE,General López,San Eduardo,True,False,False,True,True,False,True,False,False
2727,SANTA FE,General López,San Francisco de Santa Fe,False,False,False,True,True,False,True,False,True
2728,SANTA FE,General López,San Gregorio,True,False,False,True,True,True,True,True,False
2729,SANTA FE,San Lorenzo,Capitán Bermúdez,True,True,False,True,True,True,True,False,False
2730,SANTA FE,San Lorenzo,Carcarañá,True,True,False,False,True,True,True,False,False
2731,SANTA FE,San Lorenzo,Coronel Arnold,False,False,False,True,True,False,True,False,False
2732,SANTA FE,San Lorenzo,Fray Luis Beltrán,True,True,False,True,True,True,True,False,False
2733,SANTA FE,San Lorenzo,Fuentes,True,False,False,True,True,True,True,False,False
2734,SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),False,True,False,False,True,False,True,True,False
2735,SANTA FE,San Lorenzo,Puerto General San Martín,False,False,False,True,True,True,False,True,True
2736,SANTA FE,San Lorenzo,Pujato,True,False,False,False,True,True,True,True,False
2737,SANTA FE,San Lorenzo,Ricardone,True,True,False,True,True,True,True,True,True
2738,SANTA FE,San Lorenzo,Roldán,True,True,False,True,True,True,True,True,False
2739,SANTA FE,San Lorenzo,San Jerónimo Sud,True,True,False,True,True,True,True,False,False
2740,SANTA FE,San Lorenzo,San Lorenzo,True,True,False,True,True,True,True,True,False
2741,SANTA FE,San Lorenzo,Timbúes,True,False,False,True,True,True,True,True,True
2742,SANTA FE,San Lorenzo,Villa Elvira,False,False,False,False,True,True,False,True,False
2743,SANTA FE,San Lorenzo,Villa Mugueta,False,True,False,False,True,False,True,False,True
2744,SANTA FE,San Martín,Cañada Rosquín,False,True,False,True,True,True,True,True,False
2745,SANTA FE,San Martín,Carlos Pellegrini,True,True,False,True,True,True,True,True,False
2746,SANTA FE,San Martín,Casas,False,True,False,False,True,False,True,True,False
2747,SANTA FE,San Martín,Castelar,False,False,False,True,True,False,True,False,False
2748,SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,False,False,False,False,True,True,False,True,True
2749,SANTIAGO DEL ESTERO,Robles,Fernández,True,False,False,True,True,True,True,True,True
2750,SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),False,False,False,True,False,False,True,True,True
2751,SANTIAGO DEL ESTERO,Robles,Vilmer,False,False,False,True,True,True,False,False,True
2752,SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,False,False,False,True,False,False,False,True,True
2753,SANTIAGO DEL ESTERO,Salavina,Los Telares,False,False,False,True,True,False,True,False,True
2754,SANTIAGO DEL ESTERO,Salavina,Villa Salavina,False,False,False,False,True,False,False,True,True
2755,SANTIAGO DEL ESTERO,San Martín,Brea Pozo,False,False,False,True,True,True,True,True,True
2756,SANTIAGO DEL ESTERO,San Martín,Estación Robles,False,False,False,False,False,False,False,False,True
2757,SANTIAGO DEL ESTERO,San Martín,Estación Taboada,False,False,False,False,True,True,False,True,True
2758,SANTIAGO DEL ESTERO,San Martín,Villa Nueva,False,False,False,False,False,False,False,True,False
2759,SANTIAGO DEL ESTERO,Sarmiento,Garza,False,False,False,True,True,True,True,False,True
2760,SANTIAGO DEL ESTERO,Silípica,Árraga,False,False,False,True,True,True,False,True,True
2761,TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),True,True,True,True,True,True,True,True,True
2762,TUCUMAN,Chicligasta,Alpachiri,False,False,False,False,True,True,False,False,False
2763,TUCUMAN,Chicligasta,Alto Verde,False,False,False,False,True,False,True,False,False
2764,TUCUMAN,Chicligasta,Arcadia,True,False,False,False,False,False,True,False,False
2765,TUCUMAN,Chicligasta,Concepción,True,False,False,True,True,True,True,True,False
2766,TUCUMAN,Chicligasta,Iltico,False,False,False,False,True,False,False,False,False
2767,TUCUMAN,Chicligasta,La Trinidad,True,False,False,False,True,True,True,False,False
2768,TUCUMAN,Chicligasta,Medina,False,False,False,False,False,False,False,False,False
2769,TUCUMAN,Chicligasta,San Roque,False,False,False,False,False,False,False,False,False
2770,TUCUMAN,Cruz Alta,Alderetes,False,False,False,True,True,True,True,False,False
2771,TUCUMAN,Cruz Alta,Banda del Río Salí,False,True,False,True,True,True,True,True,False
2772,TUCUMAN,Cruz Alta,Barrio Aeropuerto,False,False,False,False,True,True,False,False,False
2773,BUENOS AIRES,Esteban Echeverría,El Jagüel,False,True,False,True,True,True,True,True,True
2774,BUENOS AIRES,Esteban Echeverría,Luis Guillón,True,True,True,True,True,True,True,True,False
2775,BUENOS AIRES,Esteban Echeverría,Monte Grande,True,True,True,True,True,True,True,True,True
2776,BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,True,False,False,False,False,False,True,False,False
2777,BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,False,False,False,False,True,True,False,True,False
2778,BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor (Est. Capilla),True,False,True,True,True,True,True,False,False
2779,BUENOS AIRES,Exaltación de la Cruz,Diego Gaynor,False,False,False,False,False,False,False,False,False
2780,BUENOS AIRES,Exaltación de la Cruz,El Remanso,True,False,False,True,True,True,True,True,False
2781,ENTRE RIOS,Victoria,Charigüé,False,False,False,False,False,False,False,False,False
2782,ENTRE RIOS,Victoria,Laguna del Pescado,False,False,False,False,False,False,False,False,False
2783,SAN LUIS,Libertador Grl. San Martín,La Totora,False,False,False,False,False,False,False,False,False
2784,BUENOS AIRES,Mar Chiquita,Camet Norte,False,False,False,False,True,True,False,False,False
2785,BUENOS AIRES,Mar Chiquita,Coronel Vidal,True,True,False,True,True,True,True,True,False
2786,BUENOS AIRES,Mar Chiquita,Frente Mar,False,False,False,False,True,True,False,False,False
2787,BUENOS AIRES,Mar Chiquita,General Pirán,False,False,True,True,True,True,True,True,False
2788,BUENOS AIRES,Mar Chiquita,La Armonía,False,False,False,False,True,True,False,True,False
2789,BUENOS AIRES,Mar Chiquita,La Baliza,False,False,False,False,True,True,False,False,False
2790,BUENOS AIRES,Mar Chiquita,La Caleta,False,False,False,False,False,False,False,True,False
2791,BUENOS AIRES,Mar Chiquita,Mar Chiquita,False,False,False,False,True,True,True,False,False
2792,BUENOS AIRES,Mar Chiquita,Mar de Cobo,True,False,True,True,False,False,True,False,False
2793,BUENOS AIRES,Mar Chiquita,Playa Dorada,False,False,False,False,True,True,False,False,False
2794,BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,True,True,False,True,True,True,False,True,False
2795,BUENOS AIRES,Mar Chiquita,Santa Elena,False,False,False,False,False,False,False,False,False
2796,BUENOS AIRES,Tres De Febrero,Loma Hermosa,True,True,False,True,True,True,True,False,False
2797,BUENOS AIRES,Tres De Febrero,Martín Coronado,True,True,False,True,True,True,True,False,False
2798,BUENOS AIRES,Tres De Febrero,Pablo Podestá,True,True,False,True,True,True,True,True,False
2799,BUENOS AIRES,Tres De Febrero,Remedios De Escalada,True,True,False,True,True,True,True,False,False
2800,BUENOS AIRES,Tres De Febrero,Saenz Peña,True,True,False,True,True,True,True,True,True
2801,BUENOS AIRES,Tres De Febrero,Santos Lugares,True,True,False,True,True,True,True,True,False
2802,BUENOS AIRES,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),True,True,False,True,True,True,True,False,False
2803,SAN LUIS,Libertador Grl. San Martín,La Vertiente,False,False,False,False,False,False,False,True,True
2804,SAN LUIS,Libertador Grl. San Martín,Las Aguadas,False,False,False,False,False,False,False,True,False
2805,CORDOBA,Presidente Roque Sáenz Peña,Serrano,False,True,False,False,True,True,True,True,True
2806,CORDOBA,Presidente Roque Sáenz Peña,Villa Rossi,False,False,False,False,True,False,True,False,False
2807,CORDOBA,Punilla,Barrio Santa Isabel,False,False,False,False,False,False,False,False,False
2808,CORDOBA,Punilla,Bialet Massé,True,False,False,False,True,True,True,True,False
2809,CORDOBA,Punilla,Cabalango,False,False,False,False,False,False,False,True,False
2810,CORDOBA,Punilla,Capilla del Monte,True,True,False,False,True,True,True,True,False
2811,CORDOBA,Punilla,Casa Grande,False,False,False,False,False,False,False,True,False
2812,CORDOBA,Punilla,Charbonier,False,False,False,False,False,False,False,True,False
2813,CORDOBA,Punilla,Cosquín,True,True,False,True,True,True,True,True,False
2814,CORDOBA,Punilla,Cuesta Blanca,False,False,False,False,False,False,False,True,False
2815,CORDOBA,Punilla,Estancia Vieja,False,False,False,False,True,False,False,True,False
2816,CORDOBA,Punilla,Huerta Grande,False,True,False,True,True,True,True,True,False
2817,CORDOBA,Punilla,La Cumbre,True,False,False,False,True,True,True,True,False
2818,CORDOBA,Punilla,La Falda,True,True,False,True,True,True,True,True,False
2819,ENTRE RIOS,Diamante,Strobel,False,True,False,False,True,True,False,False,False
2820,ENTRE RIOS,Diamante,Villa Libertador San Martín,True,False,False,False,True,True,True,True,False
2821,ENTRE RIOS,Federación,Chajarí,True,True,False,True,True,True,True,True,False
2822,ENTRE RIOS,Federación,Colonia Alemana,False,False,False,False,False,False,False,True,False
2823,ENTRE RIOS,Federación,Colonia Ensanche Sauce,False,False,False,False,True,False,False,True,False
2824,ENTRE RIOS,Federación,Colonia La Argentina,False,False,False,False,True,True,True,True,False
2825,ENTRE RIOS,Federación,Colonia Peña,False,False,False,False,False,False,False,True,False
2826,ENTRE RIOS,Federación,Colonia Santa María,False,False,False,False,True,False,False,True,False
2827,ENTRE RIOS,Federación,Federación,True,False,False,True,True,True,True,True,False
2828,ENTRE RIOS,Federación,Los Conquistadores,False,True,False,False,True,True,True,True,False
2829,ENTRE RIOS,Federación,San Jaime de la Frontera,False,True,False,False,True,True,True,True,False
2830,ENTRE RIOS,Federación,San Pedro,False,False,False,True,True,False,False,True,False
2831,ENTRE RIOS,Federación,San Ramón,False,False,False,False,False,False,False,False,False
2832,ENTRE RIOS,Federación,Santa Ana,False,True,False,True,True,True,True,True,False
2833,ENTRE RIOS,Federación,Villa del Rosario,False,True,False,True,False,True,True,True,False
2834,ENTRE RIOS,Victoria,Molino Doll,False,False,False,False,True,False,True,True,False
2835,ENTRE RIOS,Victoria,Rincón de Nogoyá,False,False,False,False,True,False,True,True,False
2836,ENTRE RIOS,Victoria,Victoria,True,True,False,True,True,True,True,True,False
2837,ENTRE RIOS,Villaguay,Estación Raíces,True,False,False,False,True,False,True,True,False
2838,ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,False,False,False,False,False,False,True,True,False
2839,ENTRE RIOS,Villaguay,Jubileo,False,False,False,True,True,False,True,True,False
2840,ENTRE RIOS,Villaguay,Mojones Norte,False,False,False,False,True,False,False,False,False
2841,ENTRE RIOS,Villaguay,Paso de la Laguna,False,False,False,True,False,False,False,True,False
2842,ENTRE RIOS,Villaguay,Villa Clara,True,False,False,True,True,True,True,True,True
2843,ENTRE RIOS,Villaguay,Villa Domínguez,False,False,False,True,True,True,True,True,False
2844,ENTRE RIOS,Villaguay,Villaguay,True,False,False,True,True,True,True,True,False
2845,FORMOSA,Bermejo,Fortín Soledad,False,False,False,False,False,False,False,True,False
2846,FORMOSA,Bermejo,Guadalcazar,False,False,False,False,False,False,False,True,False
2847,FORMOSA,Bermejo,La Rinconada,False,False,False,False,False,False,False,True,False
2848,FORMOSA,Bermejo,Laguna Yema,False,False,False,False,True,True,True,True,True
2849,LA RIOJA,San Blas de los Sauces,ALPASINCHE,False,False,False,True,True,False,False,True,False
2850,LA RIOJA,San Blas de los Sauces,Amuschina,False,False,False,False,False,False,False,False,False
2851,LA RIOJA,San Blas de los Sauces,Andolucas,False,False,False,False,False,False,False,False,False
2852,LA RIOJA,San Blas de los Sauces,Chaupihuasi,False,False,False,False,False,False,False,False,False
2853,LA RIOJA,San Blas de los Sauces,Cuipan,False,False,False,False,True,False,False,False,False
2854,LA RIOJA,San Blas de los Sauces,Las Talas,False,False,False,False,False,False,False,False,False
2855,LA RIOJA,San Blas de los Sauces,Los Robles,False,False,False,False,False,False,False,False,True
2856,LA RIOJA,San Blas de los Sauces,Salicas,False,False,False,False,False,False,False,False,False
2857,LA RIOJA,San Blas de los Sauces,Salicas - San Blas,False,False,False,False,False,False,True,True,False
2858,LA RIOJA,San Blas de los Sauces,San Blas,False,False,False,False,False,False,False,False,False
2859,LA RIOJA,San Blas de los Sauces,Shaqui,False,False,False,False,False,False,False,False,False
2860,LA RIOJA,San Blas de los Sauces,Suriyaco,False,False,False,False,False,False,False,False,False
2861,LA RIOJA,San Blas de los Sauces,Tuyubil,False,False,False,False,False,False,False,False,False
2862,LA RIOJA,Sanagasta,Villa Sanagasta,False,False,False,False,True,True,False,False,False
2863,LA RIOJA,Sanagasta,Villa Sanagasta,False,True,False,True,True,True,True,True,True
2864,LA RIOJA,Vinchina,Jagüé,False,False,False,False,False,False,True,True,False
2865,LA RIOJA,Vinchina,Villa San José de Vinchina,False,False,False,True,True,False,True,True,False
2866,MENDOZA,Capital,Mendoza,True,True,True,True,True,True,True,True,True
2867,RIO NEGRO,Avellaneda,Darwin,False,False,False,True,True,False,False,True,True
2868,RIO NEGRO,Avellaneda,Lamarque,False,True,True,True,True,True,True,True,True
2869,RIO NEGRO,Avellaneda,Luis Beltrán,False,True,True,True,True,True,True,True,True
2870,RIO NEGRO,Avellaneda,Pomona,False,True,False,False,True,True,False,True,True
2871,RIO NEGRO,Bariloche,Arelauquen,False,False,False,False,True,True,False,False,False
2872,RIO NEGRO,Bariloche,Barrio El Pilar,False,False,False,False,True,True,False,False,False
2873,RIO NEGRO,Bariloche,Colonia Suiza,False,False,False,False,True,True,False,False,False
2874,RIO NEGRO,Bariloche,El Bolsón,True,True,False,True,True,True,True,True,True
2875,RIO NEGRO,Bariloche,El Foyel,False,False,False,False,True,True,False,False,True
2876,RIO NEGRO,Bariloche,Mallín Ahogado,False,False,False,False,False,False,False,False,False
2877,RIO NEGRO,Bariloche,Rio Villegas,False,False,False,False,False,False,True,False,True
2878,RIO NEGRO,El Cuy,Naupa Huen,False,False,False,True,False,False,False,False,False
2879,RIO NEGRO,El Cuy,Paso Córdova,False,False,False,False,False,False,False,False,False
2880,RIO NEGRO,El Cuy,Valle Azul,False,False,False,False,False,False,True,True,True
2881,BUENOS AIRES,Exaltación de la Cruz,Los Cardales,True,True,True,False,True,True,True,True,True
2882,BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,False,False,False,False,False,False,False,True,False
2883,BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,True,False,False,True,True,True,True,True,False
2884,BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,True,False,True,True,True,True,True,False,True
2885,BUENOS AIRES,Ezeiza,Canning,True,True,True,True,True,True,True,True,False
2886,BUENOS AIRES,Ezeiza,Carlos Spegazzini,True,True,True,True,True,True,True,True,True
2887,BUENOS AIRES,Ezeiza,José Maria Ezeiza,True,True,True,True,True,True,True,True,True
2888,FORMOSA,Bermejo,Lamadrid,False,False,False,False,False,False,False,True,False
2889,BUENOS AIRES,Mar Chiquita,Vivoratá,False,False,False,True,True,True,True,True,True
2890,BUENOS AIRES,Marcos Paz,Barrio Santa Rosa,False,False,False,False,True,False,False,False,False
2891,BUENOS AIRES,Marcos Paz,Marcos Paz,True,True,True,True,True,True,True,True,True
