,Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,BAF,Dial Up
3702,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,129,3.0
3703,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,258,15.0
3704,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,52,0.0
3705,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,112,0.0
3706,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,98,116.0
3707,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,82,3.0
3708,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,229,619.0
3709,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,156,0.0
3710,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,138,373.0
3711,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,144,501.0
3712,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,192,2.0
3713,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,79,256.0
3714,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,123,148.0
3715,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,49,197.0
3716,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,840,151.0
3717,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,114,1.0
3718,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,35,289.0
3719,2021,2,La Pampa,9.0,57.0,17.0,13.0,1.0,98.0,233,25.0
3720,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,4,5.0
3721,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,1,2.0
3722,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,56,1.0
3723,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,141,3.0
3724,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,138,825.0
3725,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,931,62.0
3726,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,129,3.0
3727,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,258,15.0
3728,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,52,0.0
3729,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,112,0.0
3730,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,98,116.0
3731,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,82,3.0
3732,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,229,619.0
3733,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,156,0.0
3734,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,138,373.0
3735,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,144,501.0
3736,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,192,2.0
3737,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,79,256.0
3738,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,123,148.0
3739,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,49,197.0
3740,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,840,151.0
3741,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,114,1.0
3742,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,35,289.0
3743,2021,2,La Rioja,12.0,54.0,9.0,6.0,30.0,82.0,233,25.0
3744,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,4,5.0
3745,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,1,2.0
3746,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,56,1.0
3747,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,141,3.0
3748,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,138,825.0
3749,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,931,62.0
3750,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,129,3.0
3751,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,258,15.0
3752,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,52,0.0
3753,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,112,0.0
3754,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,98,116.0
3755,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,82,3.0
3756,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,229,619.0
3757,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,156,0.0
3758,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,138,373.0
3759,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,144,501.0
3760,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,192,2.0
3761,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,79,256.0
3762,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,123,148.0
3763,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,49,197.0
3764,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,840,151.0
3765,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,114,1.0
3766,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,35,289.0
3767,2021,2,Mendoza,92.0,71.0,45.0,22.0,827.0,230.0,233,25.0
3768,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,4,5.0
3769,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,1,2.0
3770,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,56,1.0
3771,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,141,3.0
3772,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,138,825.0
3773,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,931,62.0
3774,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,129,3.0
3775,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,258,15.0
3776,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,52,0.0
3777,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,112,0.0
3778,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,98,116.0
3779,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,82,3.0
3780,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,229,619.0
3781,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,156,0.0
3782,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,138,373.0
3783,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,144,501.0
3784,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,192,2.0
3785,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,79,256.0
3786,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,123,148.0
3787,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,49,197.0
3788,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,840,151.0
3789,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,114,1.0
3790,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,35,289.0
3791,2021,2,Misiones,45.0,88.0,10.0,5.0,8.0,156.0,233,25.0
3792,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,4,5.0
3793,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,1,2.0
3794,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,56,1.0
3795,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,141,3.0
3796,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,138,825.0
3797,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,931,62.0
3798,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,129,3.0
3799,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,258,15.0
3800,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,52,0.0
3801,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,112,0.0
3802,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,98,116.0
3803,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,82,3.0
3804,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,229,619.0
3805,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,156,0.0
3806,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,138,373.0
3807,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,144,501.0
3808,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,192,2.0
3809,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,79,256.0
3810,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,123,148.0
3811,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,49,197.0
3812,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,840,151.0
3813,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,114,1.0
3814,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,35,289.0
3815,2021,2,Neuquén,30.0,73.0,16.0,19.0,640.0,138.0,233,25.0
3816,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,4,5.0
3817,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,1,2.0
3818,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,56,1.0
3819,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,141,3.0
3820,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,138,825.0
3821,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,931,62.0
3822,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,129,3.0
3823,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,258,15.0
3824,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,52,0.0
3825,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,112,0.0
3826,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,98,116.0
3827,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,82,3.0
3828,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,229,619.0
3829,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,156,0.0
3830,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,138,373.0
3831,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,144,501.0
3832,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,192,2.0
3833,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,79,256.0
3834,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,123,148.0
3835,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,49,197.0
3836,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,840,151.0
3837,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,114,1.0
3838,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,35,289.0
3839,2021,2,Río Negro,48.0,44.0,19.0,15.0,18.0,144.0,233,25.0
3840,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,4,5.0
3841,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,1,2.0
3842,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,56,1.0
3843,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,141,3.0
3844,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,138,825.0
3845,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,931,62.0
3846,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,129,3.0
3847,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,258,15.0
3848,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,52,0.0
3849,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,112,0.0
3850,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,98,116.0
3851,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,82,3.0
3852,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,229,619.0
3853,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,156,0.0
3854,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,138,373.0
3855,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,144,501.0
3856,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,192,2.0
3857,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,79,256.0
3858,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,123,148.0
3859,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,49,197.0
3860,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,840,151.0
3861,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,114,1.0
3862,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,35,289.0
3863,2021,2,Salta,51.0,96.0,32.0,6.0,6.0,192.0,233,25.0
3864,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,4,5.0
3865,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,1,2.0
3866,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,56,1.0
3867,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,141,3.0
3868,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,138,825.0
3869,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,931,62.0
3870,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,129,3.0
3871,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,258,15.0
3872,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,52,0.0
3873,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,112,0.0
3874,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,98,116.0
3875,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,82,3.0
3876,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,229,619.0
3877,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,156,0.0
3878,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,138,373.0
3879,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,144,501.0
3880,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,192,2.0
3881,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,79,256.0
3882,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,123,148.0
3883,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,49,197.0
3884,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,840,151.0
3885,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,114,1.0
3886,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,35,289.0
3887,2021,2,San Juan,40.0,12.0,7.0,11.0,8.0,79.0,233,25.0
3888,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,4,5.0
3889,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,1,2.0
3890,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,56,1.0
3891,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,141,3.0
3892,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,138,825.0
3893,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,931,62.0
3894,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,129,3.0
3895,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,258,15.0
3896,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,52,0.0
3897,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,112,0.0
3898,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,98,116.0
3899,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,82,3.0
3900,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,229,619.0
3901,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,156,0.0
3902,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,138,373.0
3903,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,144,501.0
3904,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,192,2.0
3905,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,79,256.0
3906,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,123,148.0
3907,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,49,197.0
3908,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,840,151.0
3909,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,114,1.0
3910,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,35,289.0
3911,2021,2,San Luis,8.0,11.0,28.0,67.0,36.0,123.0,233,25.0
3912,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,4,5.0
3913,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,1,2.0
3914,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,56,1.0
3915,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,141,3.0
3916,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,138,825.0
3917,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,931,62.0
3918,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,129,3.0
3919,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,258,15.0
3920,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,52,0.0
3921,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,112,0.0
3922,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,98,116.0
3923,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,82,3.0
3924,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,229,619.0
3925,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,156,0.0
3926,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,138,373.0
3927,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,144,501.0
3928,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,192,2.0
3929,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,79,256.0
3930,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,123,148.0
3931,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,49,197.0
3932,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,840,151.0
3933,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,114,1.0
3934,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,35,289.0
3935,2021,2,Santa Cruz,12.0,23.0,6.0,4.0,3.0,49.0,233,25.0
3936,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,4,5.0
3937,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,1,2.0
3938,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,56,1.0
3939,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,141,3.0
3940,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,138,825.0
3941,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,931,62.0
3942,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,129,3.0
3943,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,258,15.0
3944,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,52,0.0
3945,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,112,0.0
3946,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,98,116.0
3947,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,82,3.0
3948,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,229,619.0
3949,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,156,0.0
3950,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,138,373.0
3951,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,144,501.0
3952,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,192,2.0
3953,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,79,256.0
3954,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,123,148.0
3955,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,49,197.0
3956,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,840,151.0
3957,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,114,1.0
3958,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,35,289.0
3959,2021,2,Santa Fe,257.0,432.0,90.0,44.0,18.0,841.0,233,25.0
3960,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,4,5.0
3961,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,1,2.0
3962,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,56,1.0
3963,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,141,3.0
3964,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,138,825.0
3965,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,931,62.0
3966,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,129,3.0
3967,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,258,15.0
3968,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,52,0.0
3969,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,112,0.0
3970,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,98,116.0
3971,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,82,3.0
3972,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,229,619.0
3973,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,156,0.0
3974,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,138,373.0
3975,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,144,501.0
3976,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,192,2.0
3977,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,79,256.0
3978,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,123,148.0
3979,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,49,197.0
3980,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,840,151.0
3981,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,114,1.0
3982,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,35,289.0
3983,2021,2,Santiago Del Estero,21.0,84.0,909.0,5.0,4.0,114.0,233,25.0
3984,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,4,5.0
3985,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,1,2.0
3986,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,56,1.0
3987,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,141,3.0
3988,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,138,825.0
3989,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,931,62.0
3990,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,129,3.0
3991,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,258,15.0
3992,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,52,0.0
3993,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,112,0.0
3994,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,98,116.0
3995,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,82,3.0
3996,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,229,619.0
3997,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,156,0.0
3998,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,138,373.0
3999,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,144,501.0
4000,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,192,2.0
4001,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,79,256.0
4002,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,123,148.0
4003,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,49,197.0
4004,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,840,151.0
4005,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,114,1.0
4006,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,35,289.0
4007,2021,2,Tierra Del Fuego,13.0,23.0,6.0,14.0,316.0,36.0,233,25.0
4008,2021,2,Tucumán,110.0,48.0,72.0,2.0,743.0,233.0,4,5.0
4009,2021,2,Tucumán,110.0,48.0,72.0,2.0,743.0,233.0,1,2.0
4010,2021,2,Tucumán,110.0,48.0,72.0,2.0,743.0,233.0,56,1.0
4011,2021,2,Tucumán,110.0,48.0,72.0,2.0,743.0,233.0,141,3.0
4012,2021,2,Tucumán,110.0,48.0,72.0,2.0,743.0,233.0,138,825.0
4013,2021,2,Tucumán,110.0,48.0,72.0,2.0,743.0,233.0,931,62.0
4014,2021,2,Tucumán,110.0,48.0,72.0,2.0,743.0,233.0,129,3.0
