,Año,Trimestre,Provincia,Tecnologia,Conexiones,Zona,Penetracion cada 100 hab,Penetracion cada 100 hogares
396,2018,4,Mendoza,ADSL,149000,Oeste,8.56,34.24
397,2018,4,Misiones,ADSL,56000,Noreste,4.38,17.52
398,2018,4,Neuquén,ADSL,41000,Sur,5.65,22.6
399,2018,4,Río Negro,ADSL,68000,Sur,8.92,35.68
400,2018,4,Salta,ADSL,74000,Noroeste,5.14,20.56
401,2018,4,San Juan,ADSL,52000,Oeste,6.36,25.44
402,2018,4,San Luis,ADSL,11000,Oeste,2.04,8.16
403,2018,4,Santa Cruz,ADSL,11000,Sur,3.3,13.2
404,2018,4,Santa Fe,ADSL,336000,Centro,9.88,39.52
405,2018,4,Santiago Del Estero,ADSL,25000,Noreste,2.37,9.48
406,2018,4,Tierra Del Fuego,ADSL,20000,Sur,10.53,42.12
407,2018,4,Tucumán,ADSL,159000,Noroeste,6.46,25.84
408,2018,3,Buenos Aires,ADSL,1000000,Centro,5.69,22.76
409,2018,3,Capital Federal,ADSL,334000,Centro,10.71,42.84
410,2018,3,Catamarca,ADSL,28000,Noroeste,7.07,28.28
411,2018,3,Chaco,ADSL,54000,Noreste,4.74,18.96
412,2018,3,Chubut,ADSL,59000,Sur,9.78,39.12
413,2018,3,Córdoba,ADSL,338000,Centro,10.22,40.88
414,2018,3,Corrientes,ADSL,56000,Noreste,4.68,18.72
415,2018,3,Entre Ríos,ADSL,103000,Centro,7.22,28.88
416,2018,3,Formosa,ADSL,23000,Noreste,4.34,17.36
417,2018,3,Jujuy,ADSL,33000,Noroeste,4.14,16.56
418,2018,3,La Pampa,ADSL,12000,Oeste,3.28,13.12
419,2018,3,La Rioja,ADSL,17000,Oeste,5.4,21.6
420,2018,3,Mendoza,ADSL,151000,Oeste,8.67,34.68
421,2018,3,Misiones,ADSL,56000,Noreste,4.38,17.52
422,2018,3,Neuquén,ADSL,47000,Sur,6.47,25.88
423,2018,3,Río Negro,ADSL,69000,Sur,9.06,36.24
424,2018,3,Salta,ADSL,77000,Noroeste,5.35,21.4
425,2018,3,San Juan,ADSL,54000,Oeste,6.6,26.4
426,2018,3,San Luis,ADSL,11000,Oeste,2.04,8.16
427,2018,3,Santa Cruz,ADSL,19000,Sur,5.71,22.84
428,2018,3,Santa Fe,ADSL,339000,Centro,9.97,39.88
429,2018,3,Santiago Del Estero,ADSL,26000,Noreste,2.47,9.88
430,2018,3,Tierra Del Fuego,ADSL,19000,Sur,10.0,40.0
431,2018,3,Tucumán,ADSL,161000,Noroeste,6.54,26.16
432,2018,2,Buenos Aires,ADSL,1000000,Centro,5.69,22.76
433,2018,2,Capital Federal,ADSL,342000,Centro,10.96,43.84
434,2018,2,Catamarca,ADSL,27000,Noroeste,6.82,27.28
435,2018,2,Chaco,ADSL,54000,Noreste,4.74,18.96
436,2018,2,Chubut,ADSL,59000,Sur,9.78,39.12
437,2018,2,Córdoba,ADSL,345000,Centro,10.43,41.72
438,2018,2,Corrientes,ADSL,57000,Noreste,4.76,19.04
439,2018,2,Entre Ríos,ADSL,105000,Centro,7.36,29.44
440,2018,2,Formosa,ADSL,24000,Noreste,4.53,18.12
441,2018,2,Jujuy,ADSL,34000,Noroeste,4.27,17.08
442,2018,2,La Pampa,ADSL,12000,Oeste,3.28,13.12
443,2018,2,La Rioja,ADSL,17000,Oeste,5.4,21.6
444,2018,2,Mendoza,ADSL,153000,Oeste,8.79,35.16
445,2018,2,Misiones,ADSL,57000,Noreste,4.45,17.8
446,2018,2,Neuquén,ADSL,47000,Sur,6.47,25.88
447,2018,2,Río Negro,ADSL,69000,Sur,9.06,36.24
448,2018,2,Salta,ADSL,78000,Noroeste,5.42,21.68
449,2018,2,San Juan,ADSL,54000,Oeste,6.6,26.4
450,2018,2,San Luis,ADSL,11000,Oeste,2.04,8.16
451,2018,2,Santa Cruz,ADSL,19000,Sur,5.71,22.84
452,2018,2,Santa Fe,ADSL,338000,Centro,9.94,39.76
453,2018,2,Santiago Del Estero,ADSL,26000,Noreste,2.47,9.88
454,2018,2,Tierra Del Fuego,ADSL,19000,Sur,10.0,40.0
455,2018,2,Tucumán,ADSL,160000,Noroeste,6.5,26.0
456,2018,1,Buenos Aires,ADSL,1000000,Centro,5.69,22.76
457,2018,1,Capital Federal,ADSL,350000,Centro,11.22,44.88
458,2018,1,Catamarca,ADSL,27000,Noroeste,6.82,27.28
459,2018,1,Chaco,ADSL,55000,Noreste,4.82,19.28
460,2018,1,Chubut,ADSL,56000,Sur,9.29,37.16
461,2018,1,Córdoba,ADSL,349000,Centro,10.55,42.2
462,2018,1,Corrientes,ADSL,57000,Noreste,4.76,19.04
463,2018,1,Entre Ríos,ADSL,107000,Centro,7.5,30.0
464,2018,1,Formosa,ADSL,24000,Noreste,4.53,18.12
465,2018,1,Jujuy,ADSL,34000,Noroeste,4.27,17.08
466,2018,1,La Pampa,ADSL,11000,Oeste,3.01,12.04
467,2018,1,La Rioja,ADSL,17000,Oeste,5.4,21.6
468,2018,1,Mendoza,ADSL,153000,Oeste,8.79,35.16
469,2018,1,Misiones,ADSL,56000,Noreste,4.38,17.52
470,2018,1,Neuquén,ADSL,47000,Sur,6.47,25.88
471,2018,1,Río Negro,ADSL,69000,Sur,9.06,36.24
472,2018,1,Salta,ADSL,80000,Noroeste,5.56,22.24
473,2018,1,San Juan,ADSL,54000,Oeste,6.6,26.4
474,2018,1,San Luis,ADSL,11000,Oeste,2.04,8.16
475,2018,1,Santa Cruz,ADSL,19000,Sur,5.71,22.84
476,2018,1,Santa Fe,ADSL,342000,Centro,10.06,40.24
477,2018,1,Santiago Del Estero,ADSL,27000,Noreste,2.56,10.24
478,2018,1,Tierra Del Fuego,ADSL,19000,Sur,10.0,40.0
479,2018,1,Tucumán,ADSL,159000,Noroeste,6.46,25.84
480,2017,4,Buenos Aires,ADSL,1000000,Centro,5.69,22.76
481,2017,4,Capital Federal,ADSL,571000,Centro,18.3,73.2
482,2017,4,Catamarca,ADSL,27000,Noroeste,6.82,27.28
483,2017,4,Chaco,ADSL,55000,Noreste,4.82,19.28
484,2017,4,Chubut,ADSL,56000,Sur,9.29,37.16
485,2017,4,Córdoba,ADSL,350000,Centro,10.58,42.32
486,2017,4,Corrientes,ADSL,57000,Noreste,4.76,19.04
487,2017,4,Entre Ríos,ADSL,108000,Centro,7.57,30.28
488,2017,4,Formosa,ADSL,23000,Noreste,4.34,17.36
489,2017,4,Jujuy,ADSL,34000,Noroeste,4.27,17.08
490,2017,4,La Pampa,ADSL,11000,Oeste,3.01,12.04
491,2017,4,La Rioja,ADSL,17000,Oeste,5.4,21.6
492,2017,4,Mendoza,ADSL,153000,Oeste,8.79,35.16
493,2017,4,Misiones,ADSL,56000,Noreste,4.38,17.52
494,2017,4,Neuquén,ADSL,47000,Sur,6.47,25.88
495,2017,4,Río Negro,ADSL,69000,Sur,9.06,36.24
496,2017,4,Salta,ADSL,81000,Noroeste,5.62,22.48
497,2017,4,San Juan,ADSL,54000,Oeste,6.6,26.4
498,2017,4,San Luis,ADSL,11000,Oeste,2.04,8.16
499,2017,4,Santa Cruz,ADSL,19000,Sur,5.71,22.84
500,2017,4,Santa Fe,ADSL,342000,Centro,10.06,40.24
501,2017,4,Santiago Del Estero,ADSL,27000,Noreste,2.56,10.24
502,2017,4,Tierra Del Fuego,ADSL,19000,Sur,10.0,40.0
503,2017,4,Tucumán,ADSL,157000,Noroeste,6.38,25.52
504,2017,3,Buenos Aires,ADSL,1000000,Centro,5.69,22.76
505,2017,3,Capital Federal,ADSL,583000,Centro,18.69,74.76
506,2017,3,Catamarca,ADSL,27000,Noroeste,6.82,27.28
507,2017,3,Chaco,ADSL,55000,Noreste,4.82,19.28
508,2017,3,Chubut,ADSL,56000,Sur,9.29,37.16
509,2017,3,Córdoba,ADSL,345000,Centro,10.43,41.72
510,2017,3,Corrientes,ADSL,56000,Noreste,4.68,18.72
511,2017,3,Entre Ríos,ADSL,108000,Centro,7.57,30.28
512,2017,3,Formosa,ADSL,23000,Noreste,4.34,17.36
513,2017,3,Jujuy,ADSL,34000,Noroeste,4.27,17.08
514,2017,3,La Pampa,ADSL,11000,Oeste,3.01,12.04
515,2017,3,La Rioja,ADSL,17000,Oeste,5.4,21.6
516,2017,3,Mendoza,ADSL,154000,Oeste,8.85,35.4
517,2017,3,Misiones,ADSL,56000,Noreste,4.38,17.52
518,2017,3,Neuquén,ADSL,48000,Sur,6.61,26.44
519,2017,3,Río Negro,ADSL,69000,Sur,9.06,36.24
520,2017,3,Salta,ADSL,81000,Noroeste,5.62,22.48
521,2017,3,San Juan,ADSL,54000,Oeste,6.6,26.4
522,2017,3,San Luis,ADSL,11000,Oeste,2.04,8.16
523,2017,3,Santa Cruz,ADSL,19000,Sur,5.71,22.84
524,2017,3,Santa Fe,ADSL,323000,Centro,9.5,38.0
525,2017,3,Santiago Del Estero,ADSL,28000,Noreste,2.66,10.64
526,2017,3,Tierra Del Fuego,ADSL,22000,Sur,11.58,46.32
527,2017,3,Tucumán,ADSL,154000,Noroeste,6.26,25.04
528,2017,2,Buenos Aires,ADSL,1000000,Centro,5.69,22.76
529,2017,2,Capital Federal,ADSL,615000,Centro,19.71,78.84
530,2017,2,Catamarca,ADSL,26000,Noroeste,6.57,26.28
531,2017,2,Chaco,ADSL,54000,Noreste,4.74,18.96
532,2017,2,Chubut,ADSL,44000,Sur,7.3,29.2
533,2017,2,Córdoba,ADSL,342000,Centro,10.34,41.36
534,2017,2,Corrientes,ADSL,55000,Noreste,4.59,18.36
535,2017,2,Entre Ríos,ADSL,108000,Centro,7.57,30.28
536,2017,2,Formosa,ADSL,22000,Noreste,4.15,16.6
537,2017,2,Jujuy,ADSL,34000,Noroeste,4.27,17.08
538,2017,2,La Pampa,ADSL,13000,Oeste,3.55,14.2
539,2017,2,La Rioja,ADSL,16000,Oeste,5.08,20.32
540,2017,2,Mendoza,ADSL,153000,Oeste,8.79,35.16
541,2017,2,Misiones,ADSL,57000,Noreste,4.45,17.8
542,2017,2,Neuquén,ADSL,52000,Sur,7.16,28.64
543,2017,2,Río Negro,ADSL,67000,Sur,8.79,35.16
544,2017,2,Salta,ADSL,80000,Noroeste,5.56,22.24
545,2017,2,San Juan,ADSL,49000,Oeste,5.99,23.96
546,2017,2,San Luis,ADSL,11000,Oeste,2.04,8.16
547,2017,2,Santa Cruz,ADSL,15000,Sur,4.5,18.0
548,2017,2,Santa Fe,ADSL,330000,Centro,9.71,38.84
549,2017,2,Santiago Del Estero,ADSL,28000,Noreste,2.66,10.64
550,2017,2,Tierra Del Fuego,ADSL,23000,Sur,12.11,48.44
551,2017,2,Tucumán,ADSL,149000,Noroeste,6.06,24.24
552,2017,1,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
553,2017,1,Capital Federal,ADSL,429000,Centro,13.75,55.0
554,2017,1,Catamarca,ADSL,26000,Noroeste,6.57,26.28
555,2017,1,Chaco,ADSL,54000,Noreste,4.74,18.96
556,2017,1,Chubut,ADSL,44000,Sur,7.3,29.2
557,2017,1,Córdoba,ADSL,336000,Centro,10.16,40.64
558,2017,1,Corrientes,ADSL,55000,Noreste,4.59,18.36
559,2017,1,Entre Ríos,ADSL,109000,Centro,7.64,30.56
560,2017,1,Formosa,ADSL,22000,Noreste,4.15,16.6
561,2017,1,Jujuy,ADSL,34000,Noroeste,4.27,17.08
562,2017,1,La Pampa,ADSL,13000,Oeste,3.55,14.2
563,2017,1,La Rioja,ADSL,16000,Oeste,5.08,20.32
564,2017,1,Mendoza,ADSL,153000,Oeste,8.79,35.16
565,2017,1,Misiones,ADSL,57000,Noreste,4.45,17.8
566,2017,1,Neuquén,ADSL,52000,Sur,7.16,28.64
567,2017,1,Río Negro,ADSL,67000,Sur,8.79,35.16
568,2017,1,Salta,ADSL,80000,Noroeste,5.56,22.24
569,2017,1,San Juan,ADSL,49000,Oeste,5.99,23.96
570,2017,1,San Luis,ADSL,11000,Oeste,2.04,8.16
571,2017,1,Santa Cruz,ADSL,16000,Sur,4.8,19.2
572,2017,1,Santa Fe,ADSL,327000,Centro,9.62,38.48
573,2017,1,Santiago Del Estero,ADSL,30000,Noreste,2.85,11.4
574,2017,1,Tierra Del Fuego,ADSL,23000,Sur,12.11,48.44
575,2017,1,Tucumán,ADSL,147000,Noroeste,5.98,23.92
576,2016,4,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
577,2016,4,Capital Federal,ADSL,435000,Centro,13.94,55.76
578,2016,4,Catamarca,ADSL,27000,Noroeste,6.82,27.28
579,2016,4,Chaco,ADSL,55000,Noreste,4.82,19.28
580,2016,4,Chubut,ADSL,44000,Sur,7.3,29.2
581,2016,4,Córdoba,ADSL,337000,Centro,10.19,40.76
582,2016,4,Corrientes,ADSL,55000,Noreste,4.59,18.36
583,2016,4,Entre Ríos,ADSL,109000,Centro,7.64,30.56
584,2016,4,Formosa,ADSL,22000,Noreste,4.15,16.6
585,2016,4,Jujuy,ADSL,34000,Noroeste,4.27,17.08
586,2016,4,La Pampa,ADSL,13000,Oeste,3.55,14.2
587,2016,4,La Rioja,ADSL,16000,Oeste,5.08,20.32
588,2016,4,Mendoza,ADSL,153000,Oeste,8.79,35.16
589,2016,4,Misiones,ADSL,58000,Noreste,4.53,18.12
590,2016,4,Neuquén,ADSL,52000,Sur,7.16,28.64
591,2016,4,Río Negro,ADSL,67000,Sur,8.79,35.16
592,2016,4,Salta,ADSL,79000,Noroeste,5.49,21.96
593,2016,4,San Juan,ADSL,49000,Oeste,5.99,23.96
594,2016,4,San Luis,ADSL,11000,Oeste,2.04,8.16
595,2016,4,Santa Cruz,ADSL,16000,Sur,4.8,19.2
596,2016,4,Santa Fe,ADSL,327000,Centro,9.62,38.48
597,2016,4,Santiago Del Estero,ADSL,30000,Noreste,2.85,11.4
598,2016,4,Tierra Del Fuego,ADSL,23000,Sur,12.11,48.44
599,2016,4,Tucumán,ADSL,147000,Noroeste,5.98,23.92
600,2016,3,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
601,2016,3,Capital Federal,ADSL,448000,Centro,14.36,57.44
602,2016,3,Catamarca,ADSL,27000,Noroeste,6.82,27.28
603,2016,3,Chaco,ADSL,56000,Noreste,4.91,19.64
604,2016,3,Chubut,ADSL,44000,Sur,7.3,29.2
605,2016,3,Córdoba,ADSL,348000,Centro,10.52,42.08
606,2016,3,Corrientes,ADSL,56000,Noreste,4.68,18.72
607,2016,3,Entre Ríos,ADSL,113000,Centro,7.92,31.68
608,2016,3,Formosa,ADSL,22000,Noreste,4.15,16.6
609,2016,3,Jujuy,ADSL,34000,Noroeste,4.27,17.08
610,2016,3,La Pampa,ADSL,13000,Oeste,3.55,14.2
611,2016,3,La Rioja,ADSL,17000,Oeste,5.4,21.6
612,2016,3,Mendoza,ADSL,153000,Oeste,8.79,35.16
613,2016,3,Misiones,ADSL,60000,Noreste,4.69,18.76
614,2016,3,Neuquén,ADSL,52000,Sur,7.16,28.64
615,2016,3,Río Negro,ADSL,67000,Sur,8.79,35.16
616,2016,3,Salta,ADSL,81000,Noroeste,5.62,22.48
617,2016,3,San Juan,ADSL,49000,Oeste,5.99,23.96
618,2016,3,San Luis,ADSL,11000,Oeste,2.04,8.16
619,2016,3,Santa Cruz,ADSL,16000,Sur,4.8,19.2
620,2016,3,Santa Fe,ADSL,335000,Centro,9.85,39.4
621,2016,3,Santiago Del Estero,ADSL,32000,Noreste,3.04,12.16
622,2016,3,Tierra Del Fuego,ADSL,23000,Sur,12.11,48.44
623,2016,3,Tucumán,ADSL,147000,Noroeste,5.98,23.92
624,2016,2,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
625,2016,2,Capital Federal,ADSL,451000,Centro,14.46,57.84
626,2016,2,Catamarca,ADSL,26000,Noroeste,6.57,26.28
627,2016,2,Chaco,ADSL,56000,Noreste,4.91,19.64
628,2016,2,Chubut,ADSL,44000,Sur,7.3,29.2
629,2016,2,Córdoba,ADSL,349000,Centro,10.55,42.2
630,2016,2,Corrientes,ADSL,56000,Noreste,4.68,18.72
631,2016,2,Entre Ríos,ADSL,113000,Centro,7.92,31.68
632,2016,2,Formosa,ADSL,22000,Noreste,4.15,16.6
633,2016,2,Jujuy,ADSL,34000,Noroeste,4.27,17.08
634,2016,2,La Pampa,ADSL,13000,Oeste,3.55,14.2
635,2016,2,La Rioja,ADSL,17000,Oeste,5.4,21.6
636,2016,2,Mendoza,ADSL,153000,Oeste,8.79,35.16
637,2016,2,Misiones,ADSL,60000,Noreste,4.69,18.76
638,2016,2,Neuquén,ADSL,52000,Sur,7.16,28.64
639,2016,2,Río Negro,ADSL,67000,Sur,8.79,35.16
640,2016,2,Salta,ADSL,79000,Noroeste,5.49,21.96
641,2016,2,San Juan,ADSL,49000,Oeste,5.99,23.96
642,2016,2,San Luis,ADSL,11000,Oeste,2.04,8.16
643,2016,2,Santa Cruz,ADSL,15000,Sur,4.5,18.0
644,2016,2,Santa Fe,ADSL,336000,Centro,9.88,39.52
645,2016,2,Santiago Del Estero,ADSL,32000,Noreste,3.04,12.16
646,2016,2,Tierra Del Fuego,ADSL,23000,Sur,12.11,48.44
647,2016,2,Tucumán,ADSL,145000,Noroeste,5.89,23.56
648,2016,1,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
649,2016,1,Capital Federal,ADSL,454000,Centro,14.55,58.2
650,2016,1,Catamarca,ADSL,26000,Noroeste,6.57,26.28
651,2016,1,Chaco,ADSL,56000,Noreste,4.91,19.64
652,2016,1,Chubut,ADSL,44000,Sur,7.3,29.2
653,2016,1,Córdoba,ADSL,351000,Centro,10.61,42.44
654,2016,1,Corrientes,ADSL,55000,Noreste,4.59,18.36
655,2016,1,Entre Ríos,ADSL,113000,Centro,7.92,31.68
656,2016,1,Formosa,ADSL,22000,Noreste,4.15,16.6
657,2016,1,Jujuy,ADSL,33000,Noroeste,4.14,16.56
658,2016,1,La Pampa,ADSL,13000,Oeste,3.55,14.2
659,2016,1,La Rioja,ADSL,17000,Oeste,5.4,21.6
660,2016,1,Mendoza,ADSL,153000,Oeste,8.79,35.16
661,2016,1,Misiones,ADSL,60000,Noreste,4.69,18.76
662,2016,1,Neuquén,ADSL,52000,Sur,7.16,28.64
663,2016,1,Río Negro,ADSL,67000,Sur,8.79,35.16
664,2016,1,Salta,ADSL,79000,Noroeste,5.49,21.96
665,2016,1,San Juan,ADSL,49000,Oeste,5.99,23.96
666,2016,1,San Luis,ADSL,11000,Oeste,2.04,8.16
667,2016,1,Santa Cruz,ADSL,16000,Sur,4.8,19.2
668,2016,1,Santa Fe,ADSL,338000,Centro,9.94,39.76
669,2016,1,Santiago Del Estero,ADSL,33000,Noreste,3.13,12.52
670,2016,1,Tierra Del Fuego,ADSL,23000,Sur,12.11,48.44
671,2016,1,Tucumán,ADSL,144000,Noroeste,5.85,23.4
672,2015,4,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
673,2015,4,Capital Federal,ADSL,455000,Centro,14.58,58.32
674,2015,4,Catamarca,ADSL,26000,Noroeste,6.57,26.28
675,2015,4,Chaco,ADSL,57000,Noreste,5.0,20.0
676,2015,4,Chubut,ADSL,44000,Sur,7.3,29.2
677,2015,4,Córdoba,ADSL,354000,Centro,10.7,42.8
678,2015,4,Corrientes,ADSL,56000,Noreste,4.68,18.72
679,2015,4,Entre Ríos,ADSL,114000,Centro,7.99,31.96
680,2015,4,Formosa,ADSL,22000,Noreste,4.15,16.6
681,2015,4,Jujuy,ADSL,33000,Noroeste,4.14,16.56
682,2015,4,La Pampa,ADSL,13000,Oeste,3.55,14.2
683,2015,4,La Rioja,ADSL,17000,Oeste,5.4,21.6
684,2015,4,Mendoza,ADSL,153000,Oeste,8.79,35.16
685,2015,4,Misiones,ADSL,60000,Noreste,4.69,18.76
686,2015,4,Neuquén,ADSL,52000,Sur,7.16,28.64
687,2015,4,Río Negro,ADSL,67000,Sur,8.79,35.16
688,2015,4,Salta,ADSL,79000,Noroeste,5.49,21.96
689,2015,4,San Juan,ADSL,49000,Oeste,5.99,23.96
690,2015,4,San Luis,ADSL,11000,Oeste,2.04,8.16
691,2015,4,Santa Cruz,ADSL,16000,Sur,4.8,19.2
692,2015,4,Santa Fe,ADSL,340000,Centro,10.0,40.0
693,2015,4,Santiago Del Estero,ADSL,34000,Noreste,3.23,12.92
694,2015,4,Tierra Del Fuego,ADSL,23000,Sur,12.11,48.44
695,2015,4,Tucumán,ADSL,144000,Noroeste,5.85,23.4
696,2015,3,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
697,2015,3,Capital Federal,ADSL,455000,Centro,14.58,58.32
698,2015,3,Catamarca,ADSL,26000,Noroeste,6.57,26.28
699,2015,3,Chaco,ADSL,56000,Noreste,4.91,19.64
700,2015,3,Chubut,ADSL,44000,Sur,7.3,29.2
701,2015,3,Córdoba,ADSL,352000,Centro,10.64,42.56
702,2015,3,Corrientes,ADSL,56000,Noreste,4.68,18.72
703,2015,3,Entre Ríos,ADSL,114000,Centro,7.99,31.96
704,2015,3,Formosa,ADSL,22000,Noreste,4.15,16.6
705,2015,3,Jujuy,ADSL,33000,Noroeste,4.14,16.56
706,2015,3,La Pampa,ADSL,13000,Oeste,3.55,14.2
707,2015,3,La Rioja,ADSL,17000,Oeste,5.4,21.6
708,2015,3,Mendoza,ADSL,153000,Oeste,8.79,35.16
709,2015,3,Misiones,ADSL,60000,Noreste,4.69,18.76
710,2015,3,Neuquén,ADSL,47000,Sur,6.47,25.88
711,2015,3,Río Negro,ADSL,67000,Sur,8.79,35.16
712,2015,3,Salta,ADSL,78000,Noroeste,5.42,21.68
713,2015,3,San Juan,ADSL,49000,Oeste,5.99,23.96
714,2015,3,San Luis,ADSL,11000,Oeste,2.04,8.16
715,2015,3,Santa Cruz,ADSL,16000,Sur,4.8,19.2
716,2015,3,Santa Fe,ADSL,337000,Centro,9.91,39.64
717,2015,3,Santiago Del Estero,ADSL,34000,Noreste,3.23,12.92
718,2015,3,Tierra Del Fuego,ADSL,23000,Sur,12.11,48.44
719,2015,3,Tucumán,ADSL,143000,Noroeste,5.81,23.24
720,2015,2,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
721,2015,2,Capital Federal,ADSL,453000,Centro,14.52,58.08
722,2015,2,Catamarca,ADSL,25000,Noroeste,6.31,25.24
723,2015,2,Chaco,ADSL,56000,Noreste,4.91,19.64
724,2015,2,Chubut,ADSL,44000,Sur,7.3,29.2
725,2015,2,Córdoba,ADSL,348000,Centro,10.52,42.08
726,2015,2,Corrientes,ADSL,55000,Noreste,4.59,18.36
727,2015,2,Entre Ríos,ADSL,113000,Centro,7.92,31.68
728,2015,2,Formosa,ADSL,21000,Noreste,3.96,15.84
729,2015,2,Jujuy,ADSL,32000,Noroeste,4.02,16.08
730,2015,2,La Pampa,ADSL,13000,Oeste,3.55,14.2
731,2015,2,La Rioja,ADSL,16000,Oeste,5.08,20.32
732,2015,2,Mendoza,ADSL,153000,Oeste,8.79,35.16
733,2015,2,Misiones,ADSL,59000,Noreste,4.61,18.44
734,2015,2,Neuquén,ADSL,47000,Sur,6.47,25.88
735,2015,2,Río Negro,ADSL,67000,Sur,8.79,35.16
736,2015,2,Salta,ADSL,77000,Noroeste,5.35,21.4
737,2015,2,San Juan,ADSL,49000,Oeste,5.99,23.96
738,2015,2,San Luis,ADSL,11000,Oeste,2.04,8.16
739,2015,2,Santa Cruz,ADSL,15000,Sur,4.5,18.0
740,2015,2,Santa Fe,ADSL,333000,Centro,9.79,39.16
741,2015,2,Santiago Del Estero,ADSL,34000,Noreste,3.23,12.92
742,2015,2,Tierra Del Fuego,ADSL,23000,Sur,12.11,48.44
743,2015,2,Tucumán,ADSL,140000,Noroeste,5.69,22.76
744,2015,1,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
745,2015,1,Capital Federal,ADSL,455000,Centro,14.58,58.32
746,2015,1,Catamarca,ADSL,25000,Noroeste,6.31,25.24
747,2015,1,Chaco,ADSL,55000,Noreste,4.82,19.28
748,2015,1,Chubut,ADSL,46000,Sur,7.63,30.52
749,2015,1,Córdoba,ADSL,344000,Centro,10.4,41.6
750,2015,1,Corrientes,ADSL,55000,Noreste,4.59,18.36
751,2015,1,Entre Ríos,ADSL,112000,Centro,7.85,31.4
752,2015,1,Formosa,ADSL,21000,Noreste,3.96,15.84
753,2015,1,Jujuy,ADSL,32000,Noroeste,4.02,16.08
754,2015,1,La Pampa,ADSL,13000,Oeste,3.55,14.2
755,2015,1,La Rioja,ADSL,16000,Oeste,5.08,20.32
756,2015,1,Mendoza,ADSL,152000,Oeste,8.73,34.92
757,2015,1,Misiones,ADSL,58000,Noreste,4.53,18.12
758,2015,1,Neuquén,ADSL,48000,Sur,6.61,26.44
759,2015,1,Río Negro,ADSL,66000,Sur,8.66,34.64
760,2015,1,Salta,ADSL,76000,Noroeste,5.28,21.12
761,2015,1,San Juan,ADSL,48000,Oeste,5.87,23.48
762,2015,1,San Luis,ADSL,11000,Oeste,2.04,8.16
763,2015,1,Santa Cruz,ADSL,16000,Sur,4.8,19.2
764,2015,1,Santa Fe,ADSL,329000,Centro,9.68,38.72
765,2015,1,Santiago Del Estero,ADSL,34000,Noreste,3.23,12.92
766,2015,1,Tierra Del Fuego,ADSL,22000,Sur,11.58,46.32
767,2015,1,Tucumán,ADSL,138000,Noroeste,5.61,22.44
768,2014,4,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
769,2014,4,Capital Federal,ADSL,456000,Centro,14.62,58.48
770,2014,4,Catamarca,ADSL,25000,Noroeste,6.31,25.24
771,2014,4,Chaco,ADSL,55000,Noreste,4.82,19.28
772,2014,4,Chubut,ADSL,49000,Sur,8.13,32.52
773,2014,4,Córdoba,ADSL,345000,Centro,10.43,41.72
774,2014,4,Corrientes,ADSL,55000,Noreste,4.59,18.36
775,2014,4,Entre Ríos,ADSL,112000,Centro,7.85,31.4
776,2014,4,Formosa,ADSL,21000,Noreste,3.96,15.84
777,2014,4,Jujuy,ADSL,31000,Noroeste,3.89,15.56
778,2014,4,La Pampa,ADSL,16000,Oeste,4.37,17.48
779,2014,4,La Rioja,ADSL,16000,Oeste,5.08,20.32
780,2014,4,Mendoza,ADSL,152000,Oeste,8.73,34.92
781,2014,4,Misiones,ADSL,58000,Noreste,4.53,18.12
782,2014,4,Neuquén,ADSL,48000,Sur,6.61,26.44
783,2014,4,Río Negro,ADSL,66000,Sur,8.66,34.64
784,2014,4,Salta,ADSL,76000,Noroeste,5.28,21.12
785,2014,4,San Juan,ADSL,49000,Oeste,5.99,23.96
786,2014,4,San Luis,ADSL,11000,Oeste,2.04,8.16
787,2014,4,Santa Cruz,ADSL,18000,Sur,5.41,21.64
788,2014,4,Santa Fe,ADSL,335000,Centro,9.85,39.4
789,2014,4,Santiago Del Estero,ADSL,34000,Noreste,3.23,12.92
790,2014,4,Tierra Del Fuego,ADSL,22000,Sur,11.58,46.32
791,2014,4,Tucumán,ADSL,137000,Noroeste,5.57,22.28
792,2014,3,Buenos Aires,ADSL,2000000,Centro,11.38,45.52
793,2014,3,Capital Federal,ADSL,450000,Centro,14.42,57.68
794,2014,3,Catamarca,ADSL,24000,Noroeste,6.06,24.24
795,2014,3,Chaco,ADSL,53000,Noreste,4.65,18.6
796,2014,3,Chubut,ADSL,49000,Sur,8.13,32.52
797,2014,3,Córdoba,ADSL,340000,Centro,10.28,41.12
798,2014,3,Corrientes,ADSL,53000,Noreste,4.43,17.72
799,2014,3,Entre Ríos,ADSL,109000,Centro,7.64,30.56
800,2014,3,Formosa,ADSL,21000,Noreste,3.96,15.84
801,2014,3,Jujuy,ADSL,30000,Noroeste,3.76,15.04
802,2014,3,La Pampa,ADSL,16000,Oeste,4.37,17.48
803,2014,3,La Rioja,ADSL,16000,Oeste,5.08,20.32
